# X Y Z

1	0.0	0.0	0.0

2	1.0	0.0	0.0

3	2.0	0.0	0.0

4	3.0	0.0	0.0

5	4.0	0.0	0.0

6	5.0	0.0	0.0

7	6.0	0.0	0.0

8	7.0	0.0	0.0

9	8.0	0.0	0.0

10	9.0	0.0	0.0

11	10.0	0.0	0.0

12	11.0	0.0	0.0

13	12.0	0.0	0.0

14	13.0	0.0	0.0

15	14.0	0.0	0.0

16	15.0	0.0	0.0

17	16.0	0.0	0.0

18	17.0	0.0	0.0

19	18.0	0.0	0.0

20	19.0	0.0	0.0

21	20.0	0.0	0.0

22	21.0	0.0	0.0

23	22.0	0.0	0.0

24	23.0	0.0	0.0

25	24.0	0.0	0.0

26	25.0	0.0	0.0

27	26.0	0.0	0.0

28	27.0	0.0	0.0

29	28.0	0.0	0.0

30	29.0	0.0	0.0

# A B M N

552	15	17	21	23

553	16	18	22	24

554	17	19	23	25

555	18	20	24	26

556	19	21	25	27

557	20	22	26	28

558	21	23	27	29

559	22	24	28	30

560	1	3	9	11

561	2	4	10	12

562	3	5	11	13

563	4	6	12	14

564	5	7	13	15

565	6	8	14	16

566	7	9	15	17

567	8	10	16	18

568	9	11	17	19

569	10	12	18	20

570	11	13	19	21

571	12	14	20	22

572	13	15	21	23

573	14	16	22	24

574	15	17	23	25

575	16	18	24	26

576	17	19	25	27

577	18	20	26	28

578	19	21	27	29

579	20	22	28	30

580	1	3	11	13

581	2	4	12	14

582	3	5	13	15

583	4	6	14	16

584	5	7	15	17

585	6	8	16	18

586	7	9	17	19

587	8	10	18	20

588	9	11	19	21

589	10	12	20	22

590	11	13	21	23

591	12	14	22	24

592	13	15	23	25

593	14	16	24	26

594	15	17	25	27

595	16	18	26	28

596	17	19	27	29

597	18	20	28	30

598	1	3	13	15

599	2	4	14	16

600	3	5	15	17

601	4	6	16	18

602	5	7	17	19

603	6	8	18	20

604	7	9	19	21

605	8	10	20	22

606	9	11	21	23

67	10	12	22	24

608	11	13	23	25

609	12	14	24	26

610	13	15	25	27

611	14	16	26	28

612	15	17	27	29

613	16	18	28	30

614	1	3	15	17

615	2	4	16	18

616	3	5	17	19

617	4	6	18	20

618	5	7	19	21

619	6	8	20	22

620	7	9	21	23

621	8	10	22	24

622	9	11	23	25

623	10	12	24	26

624	11	13	25	27

625	12	14	26	28

626	13	15	27	29

627	14	16	28	30

628	1	3	17	19

629	2	4	18	20

630	3	5	19	21

631	4	6	20	22

632	5	7	21	23

633	6	8	22	24

634	7	9	23	25

635	8	10	24	26

636	9	11	25	27

637	10	12	26	28

638	11	13	27	29

639	12	14	28	30

640	1	3	19	21

641	2	4	20	22

642	3	5	21	23

643	4	6	22	24

644	5	7	23	25

645	6	8	24	26

646	7	9	25	27

647	8	10	26	28

648	9	11	27	29

649	10	12	28	30

650	1	3	21	23

651	2	4	22	24

652	3	5	23	25

653	4	6	24	26

654	5	7	25	27

655	6	8	26	28

656	7	9	27	29

657	8	10	28	30

658	1	3	23	25

659	2	4	24	26

660	3	5	25	27

661	4	6	26	28

662	5	7	27	29

663	6	8	28	30

664	1	3	25	27

665	2	4	26	28

666	3	5	27	29

667	4	6	28	30

668	1	3	27	29

669	2	4	28	30

670	1	4	7	10

671	2	5	8	11

672	3	6	9	12

673	4	7	10	13

674	5	8	11	14

675	6	9	12	15

676	7	10	13	16

677	8	11	14	17

678	9	12	15	18

679	10	13	16	19

680	11	14	17	20

681	12	15	18	21

682	13	16	19	22

683	14	17	20	23

684	15	18	21	24

685	16	19	22	25

686	17	20	23	26

687	18	21	24	27

688	19	22	25	28

689	20	23	26	29

690	21	24	27	30

691	1	4	10	13

692	2	5	11	14

693	3	6	12	15

694	4	7	13	16

695	5	8	14	17

696	6	9	15	18

697	7	10	16	19

698	8	11	17	20

699	9	12	18	21

700	10	13	19	22

701	11	14	20	23

702	12	15	21	24

703	13	16	22	25

704	14	17	23	26

705	15	18	24	27

706	16	19	25	28

707	17	20	26	29

708	18	21	27	30

709	1	4	13	16

710	2	5	14	17

711	3	6	15	18

712	4	7	16	19

713	5	8	17	20

714	6	9	18	21

715	7	10	19	22

716	8	11	20	23

717	9	12	21	24

718	10	13	22	25

719	11	14	23	26

720	12	15	24	27

721	13	16	25	28

722	14	17	26	29

723	15	18	27	30

724	1	4	16	19

725	2	5	17	20

726	3	6	18	21

727	4	7	19	22

728	5	8	20	23

729	6	9	21	24

730	7	10	22	25

731	8	11	23	26

732	9	12	24	27

733	10	13	25	28

734	11	14	26	29

735	12	15	27	30

736	1	4	19	22

737	2	5	20	23

738	3	6	21	24

739	4	7	22	25

740	5	8	23	26

741	6	9	24	27

742	7	10	25	28

743	8	11	26	29

744	9	12	27	30

745	1	4	22	25

746	2	5	23	26

747	3	6	24	27

748	4	7	25	28

749	5	8	26	29

750	6	9	27	30

751	1	4	25	28

752	2	5	26	29

753	3	6	27	30

754	1	5	9	13

755	2	6	10	14

756	3	7	11	15

757	4	8	12	16

758	5	9	13	17

759	6	10	14	18

760	7	11	15	19

761	8	12	16	20

762	9	13	17	21

763	10	14	18	22

764	11	15	19	23

765	12	16	20	24

766	13	17	21	25

767	14	18	22	26

768	15	19	23	27

769	16	20	24	28

770	17	21	25	29

771	18	22	26	30

772	1	5	13	17

773	2	6	14	18

774	3	7	15	19

775	4	8	16	20

776	5	9	17	21

777	6	10	18	22

778	7	11	19	23

779	8	12	20	24

780	9	13	21	25

781	10	14	22	26

782	11	15	23	27

783	12	16	24	28

784	13	17	25	29

785	14	18	26	30

786	1	5	17	21

787	2	6	18	22

788	3	7	19	23

789	4	8	20	24

790	5	9	21	25

791	6	10	22	26

792	7	11	23	27

793	8	12	24	28

794	9	13	25	29

795	10	14	26	30

796	1	5	21	25

797	2	6	22	26

798	3	7	23	27

799	4	8	24	28

800	5	9	25	29

801	6	10	26	30

802	1	5	25	29

803	2	6	26	30

804	1	6	11	16

805	2	7	12	17

806	3	8	13	18

807	4	9	14	19

808	5	10	15	20

809	6	11	16	21

810	7	12	17	22

811	8	13	18	23

812	9	14	19	24

813	10	15	20	25

814	11	16	21	26

815	12	17	22	27

816	13	18	23	28

817	14	19	24	29

818	15	20	25	30

819	1	6	16	21

820	2	7	17	22

821	3	8	18	23

822	4	9	19	24

823	5	10	20	25

824	6	11	21	26

825	7	12	22	27

826	8	13	23	28

827	9	14	24	29

828	10	15	25	30

829	1	6	21	26

830	2	7	22	27

831	3	8	23	28

832	4	9	24	29

833	5	10	25	30

834	1	7	13	19

835	2	8	14	20

836	3	9	15	21

837	4	10	16	22

838	5	11	17	23

839	6	12	18	24

840	7	13	19	25

841	8	14	20	26

842	9	15	21	27

843	10	16	22	28

844	11	17	23	29

845	12	18	24	30

846	1	7	19	25

847	2	8	20	26

848	3	9	21	27

849	4	10	22	28

850	5	11	23	29

851	6	12	24	30

852	1	8	15	22

853	2	9	16	23

854	3	10	17	24

855	4	11	18	25

856	5	12	19	26

857	6	13	20	27

858	7	14	21	28

859	8	15	22	29

860	9	16	23	30

861	1	8	22	29

862	2	9	23	30

863	1	9	17	25

864	2	10	18	26

865	3	11	19	27

866	4	12	20	28

867	5	13	21	29

868	6	14	22	30

869	1	10	19	28

870	2	11	20	29

871	3	12	21	30
