123	1	3	53	55
124	1	3	55	57
125	1	3	57	59
126	1	3	59	61
127	1	3	61	63
128	1	3	63	65
129	1	3	65	67
130	1	3	67	69
131	1	3	69	71
132	1	3	71	73
133	1	3	73	75
134	1	3	75	77
135	1	3	77	79
136	1	3	79	81
137	1	3	81	83
138	1	3	83	85
139	1	3	85	87
140	1	3	87	89
141	1	3	89	91
142	1	3	91	93
143	1	3	93	95
144	1	3	95	97
145	1	3	97	99
146	1	3	99	101
147	1	4	2	3
148	1	4	7	10
149	1	4	10	13
150	1	4	13	16
151	1	4	16	19
152	1	4	19	22
153	1	4	22	25
154	1	4	25	28
155	1	4	28	31
156	1	4	31	34
157	1	4	34	37
158	1	4	37	40
159	1	4	40	43
160	1	4	43	46
161	1	4	46	49
162	1	4	49	52
163	1	4	52	55
164	1	4	55	58
165	1	4	58	61
166	1	4	61	64
167	1	4	64	67
168	1	4	67	70
169	1	4	70	73
170	1	4	73	76
171	1	4	76	79
172	1	4	79	82
173	1	4	82	85
174	1	4	85	88
175	1	4	88	91
176	1	4	91	94
177	1	4	94	97
178	1	4	97	100
179	1	5	9	13
180	1	5	13	17
181	1	5	17	21
182	1	5	21	25
183	1	5	25	29
184	1	5	29	33
185	1	5	33	37
186	1	5	37	41
187	1	5	41	45
188	1	5	45	49
189	1	5	49	53
190	1	5	53	57
191	1	5	57	61
192	1	5	61	65
193	1	5	65	69
194	1	5	69	73
195	1	5	73	77
196	1	5	77	81
197	1	5	81	85
198	1	5	85	89
199	1	5	89	93
200	1	5	93	97
201	1	5	97	101
202	1	6	11	16
203	1	6	16	21
204	1	6	21	26
205	1	6	26	31
206	1	6	31	36
207	1	6	36	41
208	1	6	41	46
209	1	6	46	51
210	1	6	51	56
211	1	6	56	61
212	1	6	61	66
213	1	6	66	71
214	1	6	71	76
215	1	6	76	81
216	1	6	81	86
217	1	6	86	91
218	1	6	91	96
219	1	6	96	101
220	1	7	3	5
221	1	7	13	19
222	1	7	19	25
223	1	7	25	31
224	1	7	31	37
225	1	7	37	43
226	1	7	43	49
227	1	7	49	55
228	1	7	55	61
229	1	7	61	67
230	1	7	67	73
231	1	7	73	79
232	1	7	79	85
233	1	7	85	91
234	1	7	91	97
235	1	8	15	22
236	1	8	22	29
237	1	8	29	36
238	1	8	36	43
239	1	8	43	50
240	1	8	50	57
241	1	8	57	64
242	1	8	64	71
243	1	8	71	78
244	1	8	78	85
245	1	8	85	92
246	1	8	92	99
247	1	9	17	25
248	1	9	25	33
249	1	9	33	41
250	1	9	41	49
251	1	9	49	57
252	1	9	57	65
253	1	9	65	73
254	1	9	73	81
255	1	9	81	89
256	1	9	89	97
257	1	10	4	7
258	1	10	19	28
259	1	10	28	37
260	1	10	37	46
261	1	10	46	55
262	1	10	55	64
263	1	10	64	73
264	1	10	73	82
265	1	10	82	91
266	1	10	91	100
267	1	11	21	31
268	1	11	31	41
269	1	11	41	51
270	1	11	51	61
271	1	11	61	71
272	1	11	71	81
273	1	11	81	91
274	1	11	91	101
275	1	12	23	34
276	1	12	34	45
277	1	12	45	56
278	1	12	56	67
279	1	12	67	78
280	1	12	78	89
281	1	12	89	100
282	1	13	5	9
283	1	13	25	37
284	1	13	37	49
285	1	13	49	61
286	1	13	61	73
287	1	13	73	85
288	1	13	85	97
289	1	14	27	40
290	1	14	40	53
291	1	14	53	66
292	1	14	66	79
293	1	14	79	92
294	1	15	29	43
295	1	15	43	57
296	1	15	57	71
297	1	15	71	85
298	1	15	85	99
299	1	16	6	11
300	1	16	31	46
301	1	16	46	61
302	1	16	61	76
303	1	16	76	91
304	1	17	33	49
305	1	17	49	65
306	1	17	65	81
307	1	17	81	97
308	1	18	35	52
309	1	18	52	69
310	1	18	69	86
311	1	19	7	13
312	1	19	37	55
313	1	19	55	73
314	1	19	73	91
315	1	20	39	58
316	1	20	58	77
317	1	20	77	96
318	1	21	41	61
319	1	21	61	81
320	1	21	81	101
321	1	22	8	15
322	1	22	43	64
323	1	22	64	85
324	1	23	45	67
325	1	23	67	89
326	1	24	47	70
327	1	24	70	93
328	1	25	9	17
329	1	25	49	73
330	1	25	73	97
331	1	26	51	76
332	1	26	76	101
333	1	27	53	79
334	1	28	10	19
335	1	28	55	82
336	1	29	57	85
337	1	30	59	88
338	1	31	11	21
339	1	31	61	91
340	1	32	63	94
341	1	33	65	97
342	1	34	12	23
343	1	37	13	25
344	1	40	14	27
345	1	43	15	29
346	1	46	16	31
347	1	49	17	33
348	1	52	18	35
349	1	55	19	37
350	1	58	20	39
351	1	61	21	41
352	1	64	22	43
353	1	67	23	45
354	1	70	24	47
355	1	73	25	49
356	1	76	26	51
357	1	79	27	53
358	1	82	28	55
359	1	85	29	57
360	1	88	30	59
361	1	91	31	61
362	1	94	32	63
363	1	97	33	65
364	1	100	34	67
365	2	3	4	5
366	2	3	5	6
367	2	3	6	7
368	2	3	7	8
369	2	3	8	9
370	2	3	9	10
371	2	3	10	11
372	2	3	11	12
373	2	3	12	13
374	2	3	13	14
375	2	3	14	15
376	2	3	15	16
377	2	3	16	17
378	2	3	17	18
379	2	3	18	19
380	2	3	19	20
381	2	3	20	21
382	2	3	21	22
383	2	3	22	23
384	2	3	23	24
385	2	3	24	25
386	2	3	25	26
387	2	3	26	27
388	2	3	27	28
389	2	3	28	29
390	2	3	29	30
391	2	3	30	31
392	2	3	31	32
393	2	3	32	33
394	2	3	33	34
395	2	3	34	35
396	2	3	35	36
397	2	3	36	37
398	2	3	37	38
399	2	3	38	39
400	2	3	39	40
401	2	3	40	41
402	2	3	41	42
403	2	3	42	43
404	2	3	43	44
405	2	3	44	45
406	2	3	45	46
407	2	3	46	47
408	2	3	47	48
409	2	3	48	49
410	2	3	49	50
411	2	3	50	51
412	2	3	51	52
413	2	3	52	53
414	2	3	53	54
415	2	3	54	55
416	2	3	55	56
417	2	3	56	57
418	2	3	57	58
419	2	3	58	59
420	2	3	59	60
421	2	3	60	61
422	2	3	61	62
423	2	3	62	63
424	2	3	63	64
425	2	3	64	65
426	2	3	65	66
427	2	3	66	67
428	2	3	67	68
429	2	3	68	69
430	2	3	69	70
431	2	3	70	71
432	2	3	71	72
433	2	3	72	73
434	2	3	73	74
435	2	3	74	75
436	2	3	75	76
437	2	3	76	77
438	2	3	77	78
439	2	3	78	79
440	2	3	79	80
441	2	3	80	81
442	2	3	81	82
443	2	3	82	83
444	2	3	83	84
445	2	3	84	85
446	2	3	85	86
447	2	3	86	87
448	2	3	87	88
449	2	3	88	89
450	2	3	89	90
451	2	3	90	91
452	2	3	91	92
453	2	3	92	93
454	2	3	93	94
455	2	3	94	95
456	2	3	95	96
457	2	3	96	97
458	2	3	97	98
459	2	3	98	99
460	2	3	99	100
461	2	3	100	101
462	2	4	6	8
463	2	4	8	10
464	2	4	10	12
465	2	4	12	14
466	2	4	14	16
467	2	4	16	18
468	2	4	18	20
469	2	4	20	22
470	2	4	22	24
471	2	4	24	26
472	2	4	26	28
473	2	4	28	30
474	2	4	30	32
475	2	4	32	34
476	2	4	34	36
477	2	4	36	38
478	2	4	38	40
479	2	4	40	42
480	2	4	42	44
481	2	4	44	46
482	2	4	46	48
483	2	4	48	50
484	2	4	50	52
485	2	4	52	54
486	2	4	54	56
487	2	4	56	58
488	2	4	58	60
489	2	4	60	62
490	2	4	62	64
491	2	4	64	66
492	2	4	66	68
493	2	4	68	70
494	2	4	70	72
495	2	4	72	74
496	2	4	74	76
497	2	4	76	78
498	2	4	78	80
499	2	4	80	82
500	2	4	82	84
501	2	4	84	86
502	2	4	86	88
503	2	4	88	90
504	2	4	90	92
505	2	4	92	94
506	2	4	94	96
507	2	4	96	98
508	2	4	98	100
509	2	5	3	4
510	2	5	8	11
511	2	5	11	14
512	2	5	14	17
513	2	5	17	20
514	2	5	20	23
515	2	5	23	26
516	2	5	26	29
517	2	5	29	32
518	2	5	32	35
519	2	5	35	38
520	2	5	38	41
521	2	5	41	44
522	2	5	44	47
523	2	5	47	50
524	2	5	50	53
525	2	5	53	56
526	2	5	56	59
527	2	5	59	62
528	2	5	62	65
529	2	5	65	68
530	2	5	68	71
531	2	5	71	74
532	2	5	74	77
533	2	5	77	80
534	2	5	80	83
535	2	5	83	86
536	2	5	86	89
537	2	5	89	92
538	2	5	92	95
539	2	5	95	98
540	2	5	98	101
541	2	6	10	14
542	2	6	14	18
543	2	6	18	22
544	2	6	22	26
545	2	6	26	30
546	2	6	30	34
547	2	6	34	38
548	2	6	38	42
549	2	6	42	46
550	2	6	46	50
551	2	6	50	54
552	2	6	54	58
553	2	6	58	62
554	2	6	62	66
555	2	6	66	70
556	2	6	70	74
557	2	6	74	78
558	2	6	78	82
559	2	6	82	86
560	2	6	86	90
561	2	6	90	94
562	2	6	94	98
563	2	7	12	17
564	2	7	17	22
565	2	7	22	27
566	2	7	27	32
567	2	7	32	37
568	2	7	37	42
569	2	7	42	47
570	2	7	47	52
571	2	7	52	57
572	2	7	57	62
573	2	7	62	67
574	2	7	67	72
575	2	7	72	77
576	2	7	77	82
577	2	7	82	87
578	2	7	87	92
579	2	7	92	97
580	2	8	4	6
581	2	8	14	20
582	2	8	20	26
583	2	8	26	32
584	2	8	32	38
585	2	8	38	44
586	2	8	44	50
587	2	8	50	56
588	2	8	56	62
589	2	8	62	68
590	2	8	68	74
591	2	8	74	80
592	2	8	80	86
593	2	8	86	92
594	2	8	92	98
595	2	9	16	23
596	2	9	23	30
597	2	9	30	37
598	2	9	37	44
599	2	9	44	51
600	2	9	51	58
601	2	9	58	65
602	2	9	65	72
603	2	9	72	79
604	2	9	79	86
605	2	9	86	93
606	2	9	93	100
607	2	10	18	26
608	2	10	26	34
609	2	10	34	42
610	2	10	42	50
611	2	10	50	58
612	2	10	58	66
613	2	10	66	74
614	2	10	74	82
615	2	10	82	90
616	2	10	90	98
617	2	11	5	8
618	2	11	20	29
619	2	11	29	38
620	2	11	38	47
621	2	11	47	56
622	2	11	56	65
623	2	11	65	74
624	2	11	74	83
625	2	11	83	92
626	2	11	92	101
627	2	12	22	32
628	2	12	32	42
629	2	12	42	52
630	2	12	52	62
631	2	12	62	72
632	2	12	72	82
633	2	12	82	92
634	2	13	24	35
635	2	13	35	46
636	2	13	46	57
637	2	13	57	68
638	2	13	68	79
639	2	13	79	90
640	2	13	90	101
641	2	14	6	10
642	2	14	26	38
643	2	14	38	50
644	2	14	50	62
645	2	14	62	74
646	2	14	74	86
647	2	14	86	98
648	2	15	28	41
649	2	15	41	54
650	2	15	54	67
651	2	15	67	80
652	2	15	80	93
653	2	16	30	44
654	2	16	44	58
655	2	16	58	72
656	2	16	72	86
657	2	16	86	100
658	2	17	7	12
659	2	17	32	47
660	2	17	47	62
661	2	17	62	77
662	2	17	77	92
663	2	18	34	50
664	2	18	50	66
665	2	18	66	82
666	2	18	82	98
667	2	19	36	53
668	2	19	53	70
669	2	19	70	87
670	2	20	8	14
671	2	20	38	56
672	2	20	56	74
673	2	20	74	92
674	2	21	40	59
675	2	21	59	78
676	2	21	78	97
677	2	22	42	62
678	2	22	62	82
679	2	23	9	16
680	2	23	44	65
681	2	23	65	86
682	2	24	46	68
683	2	24	68	90
684	2	25	48	71
685	2	25	71	94
686	2	26	10	18
687	2	26	50	74
688	2	26	74	98
689	2	27	52	77
690	2	28	54	80
691	2	29	11	20
692	2	29	56	83
693	2	30	58	86
694	2	31	60	89
695	2	32	12	22
696	2	32	62	92
697	2	33	64	95
698	2	34	66	98
699	2	35	13	24
700	2	38	14	26
701	2	41	15	28
702	2	44	16	30
703	2	47	17	32
704	2	50	18	34
705	2	53	19	36
706	2	56	20	38
707	2	59	21	40
708	2	62	22	42
709	2	65	23	44
710	2	68	24	46
711	2	71	25	48
712	2	74	26	50
713	2	77	27	52
714	2	80	28	54
715	2	83	29	56
716	2	86	30	58
717	2	89	31	60
718	2	92	32	62
719	2	95	33	64
720	2	98	34	66
721	2	101	35	68
722	3	4	1	2
723	3	4	5	6
724	3	4	6	7
725	3	4	7	8
726	3	4	8	9
727	3	4	9	10
728	3	4	10	11
729	3	4	11	12
730	3	4	12	13
731	3	4	13	14
732	3	4	14	15
733	3	4	15	16
734	3	4	16	17
735	3	4	17	18
736	3	4	18	19
737	3	4	19	20
738	3	4	20	21
739	3	4	21	22
740	3	4	22	23
741	3	4	23	24
742	3	4	24	25
743	3	4	25	26
744	3	4	26	27
745	3	4	27	28
746	3	4	28	29
747	3	4	29	30
748	3	4	30	31
749	3	4	31	32
750	3	4	32	33
751	3	4	33	34
752	3	4	34	35
753	3	4	35	36
754	3	4	36	37
755	3	4	37	38
756	3	4	38	39
757	3	4	39	40
758	3	4	40	41
759	3	4	41	42
760	3	4	42	43
761	3	4	43	44
762	3	4	44	45
763	3	4	45	46
764	3	4	46	47
765	3	4	47	48
766	3	4	48	49
767	3	4	49	50
768	3	4	50	51
769	3	4	51	52
770	3	4	52	53
771	3	4	53	54
772	3	4	54	55
773	3	4	55	56
774	3	4	56	57
775	3	4	57	58
776	3	4	58	59
777	3	4	59	60
778	3	4	60	61
779	3	4	61	62
780	3	4	62	63
781	3	4	63	64
782	3	4	64	65
783	3	4	65	66
784	3	4	66	67
785	3	4	67	68
786	3	4	68	69
787	3	4	69	70
788	3	4	70	71
789	3	4	71	72
790	3	4	72	73
791	3	4	73	74
792	3	4	74	75
793	3	4	75	76
794	3	4	76	77
795	3	4	77	78
796	3	4	78	79
797	3	4	79	80
798	3	4	80	81
799	3	4	81	82
800	3	4	82	83
801	3	4	83	84
802	3	4	84	85
803	3	4	85	86
804	3	4	86	87
805	3	4	87	88
806	3	4	88	89
807	3	4	89	90
808	3	4	90	91
809	3	4	91	92
810	3	4	92	93
811	3	4	93	94
812	3	4	94	95
813	3	4	95	96
814	3	4	96	97
815	3	4	97	98
816	3	4	98	99
817	3	4	99	100
818	3	4	100	101
819	3	5	7	9
820	3	5	9	11
821	3	5	11	13
822	3	5	13	15
823	3	5	15	17
824	3	5	17	19
825	3	5	19	21
826	3	5	21	23
827	3	5	23	25
828	3	5	25	27
829	3	5	27	29
830	3	5	29	31
831	3	5	31	33
832	3	5	33	35
833	3	5	35	37
834	3	5	37	39
835	3	5	39	41
836	3	5	41	43
837	3	5	43	45
838	3	5	45	47
839	3	5	47	49
840	3	5	49	51
841	3	5	51	53
842	3	5	53	55
843	3	5	55	57
844	3	5	57	59
845	3	5	59	61
846	3	5	61	63
847	3	5	63	65
848	3	5	65	67
849	3	5	67	69
850	3	5	69	71
851	3	5	71	73
852	3	5	73	75
853	3	5	75	77
854	3	5	77	79
855	3	5	79	81
856	3	5	81	83
857	3	5	83	85
858	3	5	85	87
859	3	5	87	89
860	3	5	89	91
861	3	5	91	93
862	3	5	93	95
863	3	5	95	97
864	3	5	97	99
865	3	5	99	101
866	3	6	4	5
867	3	6	9	12
868	3	6	12	15
869	3	6	15	18
870	3	6	18	21
871	3	6	21	24
872	3	6	24	27
873	3	6	27	30
874	3	6	30	33
875	3	6	33	36
876	3	6	36	39
877	3	6	39	42
878	3	6	42	45
879	3	6	45	48
880	3	6	48	51
881	3	6	51	54
882	3	6	54	57
883	3	6	57	60
884	3	6	60	63
885	3	6	63	66
886	3	6	66	69
887	3	6	69	72
888	3	6	72	75
889	3	6	75	78
890	3	6	78	81
891	3	6	81	84
892	3	6	84	87
893	3	6	87	90
894	3	6	90	93
895	3	6	93	96
896	3	6	96	99
897	3	7	11	15
898	3	7	15	19
899	3	7	19	23
900	3	7	23	27
901	3	7	27	31
902	3	7	31	35
903	3	7	35	39
904	3	7	39	43
905	3	7	43	47
906	3	7	47	51
907	3	7	51	55
908	3	7	55	59
909	3	7	59	63
910	3	7	63	67
911	3	7	67	71
912	3	7	71	75
913	3	7	75	79
914	3	7	79	83
915	3	7	83	87
916	3	7	87	91
917	3	7	91	95
918	3	7	95	99
919	3	8	13	18
920	3	8	18	23
921	3	8	23	28
922	3	8	28	33
923	3	8	33	38
924	3	8	38	43
925	3	8	43	48
926	3	8	48	53
927	3	8	53	58
928	3	8	58	63
929	3	8	63	68
930	3	8	68	73
931	3	8	73	78
932	3	8	78	83
933	3	8	83	88
934	3	8	88	93
935	3	8	93	98
936	3	9	5	7
937	3	9	15	21
938	3	9	21	27
939	3	9	27	33
940	3	9	33	39
941	3	9	39	45
942	3	9	45	51
943	3	9	51	57
944	3	9	57	63
945	3	9	63	69
946	3	9	69	75
947	3	9	75	81
948	3	9	81	87
949	3	9	87	93
950	3	9	93	99
951	3	10	17	24
952	3	10	24	31
953	3	10	31	38
954	3	10	38	45
955	3	10	45	52
956	3	10	52	59
957	3	10	59	66
958	3	10	66	73
959	3	10	73	80
960	3	10	80	87
961	3	10	87	94
962	3	10	94	101
963	3	11	19	27
964	3	11	27	35
965	3	11	35	43
966	3	11	43	51
967	3	11	51	59
968	3	11	59	67
969	3	11	67	75
970	3	11	75	83
971	3	11	83	91
972	3	11	91	99
973	3	12	6	9
974	3	12	21	30
975	3	12	30	39
976	3	12	39	48
977	3	12	48	57
978	3	12	57	66
979	3	12	66	75
980	3	12	75	84
981	3	12	84	93
982	3	13	23	33
983	3	13	33	43
984	3	13	43	53
985	3	13	53	63
986	3	13	63	73
987	3	13	73	83
988	3	13	83	93
989	3	14	25	36
990	3	14	36	47
991	3	14	47	58
992	3	14	58	69
993	3	14	69	80
994	3	14	80	91
995	3	15	7	11
996	3	15	27	39
997	3	15	39	51
998	3	15	51	63
999	3	15	63	75
1000	3	15	75	87
1001	3	15	87	99
1002	3	16	29	42
1003	3	16	42	55
1004	3	16	55	68
1005	3	16	68	81
1006	3	16	81	94
1007	3	17	31	45
1008	3	17	45	59
1009	3	17	59	73
1010	3	17	73	87
1011	3	17	87	101
1012	3	18	8	13
1013	3	18	33	48
1014	3	18	48	63
1015	3	18	63	78
1016	3	18	78	93
1017	3	19	35	51
1018	3	19	51	67
1019	3	19	67	83
1020	3	19	83	99
1021	3	20	37	54
1022	3	20	54	71
1023	3	20	71	88
1024	3	21	9	15
1025	3	21	39	57
1026	3	21	57	75
1027	3	21	75	93
1028	3	22	41	60
1029	3	22	60	79
1030	3	22	79	98
1031	3	23	43	63
1032	3	23	63	83
1033	3	24	10	17
1034	3	24	45	66
1035	3	24	66	87
1036	3	25	47	69
1037	3	25	69	91
1038	3	26	49	72
1039	3	26	72	95
1040	3	27	11	19
1041	3	27	51	75
1042	3	27	75	99
1043	3	28	53	78
1044	3	29	55	81
1045	3	30	12	21
1046	3	30	57	84
1047	3	31	59	87
1048	3	32	61	90
1049	3	33	13	23
1050	3	33	63	93
1051	3	34	65	96
1052	3	35	67	99
1053	3	36	14	25
1054	3	39	15	27
1055	3	42	16	29
1056	3	45	17	31
1057	3	48	18	33
1058	3	51	19	35
1059	3	54	20	37
1060	3	57	21	39
1061	3	60	22	41
1062	3	63	23	43
1063	3	66	24	45
1064	3	69	25	47
1065	3	72	26	49
1066	3	75	27	51
1067	3	78	28	53
1068	3	81	29	55
1069	3	84	30	57
1070	3	87	31	59
1071	3	90	32	61
1072	3	93	33	63
1073	3	96	34	65
1074	3	99	35	67
1075	4	5	1	2
1076	4	5	2	3
1077	4	5	6	7
1078	4	5	7	8
1079	4	5	8	9
1080	4	5	9	10
1081	4	5	10	11
1082	4	5	11	12
1083	4	5	12	13
1084	4	5	13	14
1085	4	5	14	15
1086	4	5	15	16
1087	4	5	16	17
1088	4	5	17	18
1089	4	5	18	19
1090	4	5	19	20
1091	4	5	20	21
1092	4	5	21	22
1093	4	5	22	23
1094	4	5	23	24
1095	4	5	24	25
1096	4	5	25	26
1097	4	5	26	27
1098	4	5	27	28
1099	4	5	28	29
1100	4	5	29	30
1101	4	5	30	31
1102	4	5	31	32
1103	4	5	32	33
1104	4	5	33	34
1105	4	5	34	35
1106	4	5	35	36
1107	4	5	36	37
1108	4	5	37	38
1109	4	5	38	39
1110	4	5	39	40
1111	4	5	40	41
1112	4	5	41	42
1113	4	5	42	43
1114	4	5	43	44
1115	4	5	44	45
1116	4	5	45	46
1117	4	5	46	47
1118	4	5	47	48
1119	4	5	48	49
1120	4	5	49	50
1121	4	5	50	51
1122	4	5	51	52
1123	4	5	52	53
1124	4	5	53	54
1125	4	5	54	55
1126	4	5	55	56
1127	4	5	56	57
1128	4	5	57	58
1129	4	5	58	59
1130	4	5	59	60
1131	4	5	60	61
1132	4	5	61	62
1133	4	5	62	63
1134	4	5	63	64
1135	4	5	64	65
1136	4	5	65	66
1137	4	5	66	67
1138	4	5	67	68
1139	4	5	68	69
1140	4	5	69	70
1141	4	5	70	71
1142	4	5	71	72
1143	4	5	72	73
1144	4	5	73	74
1145	4	5	74	75
1146	4	5	75	76
1147	4	5	76	77
1148	4	5	77	78
1149	4	5	78	79
1150	4	5	79	80
1151	4	5	80	81
1152	4	5	81	82
1153	4	5	82	83
1154	4	5	83	84
1155	4	5	84	85
1156	4	5	85	86
1157	4	5	86	87
1158	4	5	87	88
1159	4	5	88	89
1160	4	5	89	90
1161	4	5	90	91
1162	4	5	91	92
1163	4	5	92	93
1164	4	5	93	94
1165	4	5	94	95
1166	4	5	95	96
1167	4	5	96	97
1168	4	5	97	98
1169	4	5	98	99
1170	4	5	99	100
1171	4	5	100	101
1172	4	6	8	10
1173	4	6	10	12
1174	4	6	12	14
1175	4	6	14	16
1176	4	6	16	18
1177	4	6	18	20
1178	4	6	20	22
1179	4	6	22	24
1180	4	6	24	26
1181	4	6	26	28
1182	4	6	28	30
1183	4	6	30	32
1184	4	6	32	34
1185	4	6	34	36
1186	4	6	36	38
1187	4	6	38	40
1188	4	6	40	42
1189	4	6	42	44
1190	4	6	44	46
1191	4	6	46	48
1192	4	6	48	50
1193	4	6	50	52
1194	4	6	52	54
1195	4	6	54	56
1196	4	6	56	58
1197	4	6	58	60
1198	4	6	60	62
1199	4	6	62	64
1200	4	6	64	66
1201	4	6	66	68
1202	4	6	68	70
1203	4	6	70	72
1204	4	6	72	74
1205	4	6	74	76
1206	4	6	76	78
1207	4	6	78	80
1208	4	6	80	82
1209	4	6	82	84
1210	4	6	84	86
1211	4	6	86	88
1212	4	6	88	90
1213	4	6	90	92
1214	4	6	92	94
1215	4	6	94	96
1216	4	6	96	98
1217	4	6	98	100
1218	4	7	5	6
1219	4	7	10	13
1220	4	7	13	16
1221	4	7	16	19
1222	4	7	19	22
1223	4	7	22	25
1224	4	7	25	28
1225	4	7	28	31
1226	4	7	31	34
1227	4	7	34	37
1228	4	7	37	40
1229	4	7	40	43
1230	4	7	43	46
1231	4	7	46	49
1232	4	7	49	52
1233	4	7	52	55
1234	4	7	55	58
1235	4	7	58	61
1236	4	7	61	64
1237	4	7	64	67
1238	4	7	67	70
1239	4	7	70	73
1240	4	7	73	76
1241	4	7	76	79
1242	4	7	79	82
1243	4	7	82	85
1244	4	7	85	88
1245	4	7	88	91
1246	4	7	91	94
1247	4	7	94	97
1248	4	7	97	100
1249	4	8	12	16
1250	4	8	16	20
1251	4	8	20	24
1252	4	8	24	28
1253	4	8	28	32
1254	4	8	32	36
1255	4	8	36	40
1256	4	8	40	44
1257	4	8	44	48
1258	4	8	48	52
1259	4	8	52	56
1260	4	8	56	60
1261	4	8	60	64
1262	4	8	64	68
1263	4	8	68	72
1264	4	8	72	76
1265	4	8	76	80
1266	4	8	80	84
1267	4	8	84	88
1268	4	8	88	92
1269	4	8	92	96
1270	4	8	96	100
1271	4	9	14	19
1272	4	9	19	24
1273	4	9	24	29
1274	4	9	29	34
1275	4	9	34	39
1276	4	9	39	44
1277	4	9	44	49
1278	4	9	49	54
1279	4	9	54	59
1280	4	9	59	64
1281	4	9	64	69
1282	4	9	69	74
1283	4	9	74	79
1284	4	9	79	84
1285	4	9	84	89
1286	4	9	89	94
1287	4	9	94	99
1288	4	10	6	8
1289	4	10	16	22
1290	4	10	22	28
1291	4	10	28	34
1292	4	10	34	40
1293	4	10	40	46
1294	4	10	46	52
1295	4	10	52	58
1296	4	10	58	64
1297	4	10	64	70
1298	4	10	70	76
1299	4	10	76	82
1300	4	10	82	88
1301	4	10	88	94
1302	4	10	94	100
1303	4	11	18	25
1304	4	11	25	32
1305	4	11	32	39
1306	4	11	39	46
1307	4	11	46	53
1308	4	11	53	60
1309	4	11	60	67
1310	4	11	67	74
1311	4	11	74	81
1312	4	11	81	88
1313	4	11	88	95
1314	4	12	20	28
1315	4	12	28	36
1316	4	12	36	44
1317	4	12	44	52
1318	4	12	52	60
1319	4	12	60	68
1320	4	12	68	76
1321	4	12	76	84
1322	4	12	84	92
1323	4	12	92	100
1324	4	13	7	10
1325	4	13	22	31
1326	4	13	31	40
1327	4	13	40	49
1328	4	13	49	58
1329	4	13	58	67
1330	4	13	67	76
1331	4	13	76	85
1332	4	13	85	94
1333	4	14	24	34
1334	4	14	34	44
1335	4	14	44	54
1336	4	14	54	64
1337	4	14	64	74
1338	4	14	74	84
1339	4	14	84	94
1340	4	15	26	37
1341	4	15	37	48
1342	4	15	48	59
1343	4	15	59	70
1344	4	15	70	81
1345	4	15	81	92
1346	4	16	8	12
1347	4	16	28	40
1348	4	16	40	52
1349	4	16	52	64
1350	4	16	64	76
1351	4	16	76	88
1352	4	16	88	100
1353	4	17	30	43
1354	4	17	43	56
1355	4	17	56	69
1356	4	17	69	82
1357	4	17	82	95
1358	4	18	32	46
1359	4	18	46	60
1360	4	18	60	74
1361	4	18	74	88
1362	4	19	9	14
1363	4	19	34	49
